file,oracle_cosim,reverse_oracle_cosim,function_node_id,function_size,program_size,function_ratio,actual,predicted,confidence_score
live_test/github_java/sort_function/6/116.java,0.061782854938870285,0.2071218783583933,528,350,845,0.41420118343195267,6,6,2.4240744e-06 2.983358e-06 2.7038277e-06 6.174758e-07 2.5378706e-06 0.99997675 1.8986655e-07 4.146284e-07 2.3920308e-07 1.1029601e-05
live_test/github_java/sort_function/6/95.java,0.06765825847050633,0.17063898705728722,266,207,732,0.2827868852459016,6,6,0.00040378023 3.210561e-08 3.522455e-08 6.213309e-08 1.3730693e-07 0.9994654 4.4508813e-08 4.7142623e-10 4.395586e-09 0.00013050088
live_test/github_java/sort_function/6/15.java,0.052976025028659376,0.22283950694032284,536,350,824,0.42475728155339804,6,6,5.3458512e-05 6.29419e-05 0.00019177323 1.9973624e-05 6.669352e-05 0.9993636 2.0182028e-05 7.2090784e-06 7.793955e-05 0.00013626827
live_test/github_java/sort_function/6/22.java,0.17137071692131328,0.12682820710592768,718,696,720,0.9666666666666667,6,6,5.362918e-05 2.920279e-07 2.175429e-08 2.4094277e-08 1.6735673e-07 0.9999454 4.9946074e-08 3.6610672e-08 2.2960835e-10 3.0417195e-07
live_test/github_java/sort_function/6/114.java,0.05166882348248261,0.22100898732492316,266,189,891,0.21212121212121213,6,6,1.1782753e-10 2.8625699e-11 4.2296944e-10 8.609564e-12 4.8610158e-11 1.0 5.4498767e-11 2.300599e-12 9.848586e-13 7.495736e-10
live_test/github_java/sort_function/6/87.java,0.1561237886853082,0.1458578522079237,455,416,460,0.9043478260869565,6,6,0.0016485797 1.1044347e-05 2.5280016e-05 1.5959728e-07 2.381608e-05 0.9978466 1.5095675e-05 1.1280619e-06 2.8104996e-05 0.00040016635
live_test/github_java/sort_function/6/70.java,0.04706917895576424,0.20009802629945894,241,217,3098,0.07004519044544867,6,6,2.125702e-11 8.4770654e-08 4.6840974e-08 1.8158457e-11 2.7591343e-18 0.9999993 3.8786858e-08 4.3457558e-07 2.8106555e-19 5.5095746e-14
live_test/github_java/sort_function/6/24.java,nan,0.17412869125959626,None,1,235,0.00425531914893617,6,3,0.12345074 0.015858583 0.50327986 0.0055628177 0.013089006 0.0101023335 0.18512513 0.004884491 0.1311983 0.007448812
live_test/github_java/sort_function/6/44.java,0.024596846761086172,0.21762984609279706,643,66,1126,0.0586145648312611,6,6,1.2028616e-12 1.6370911e-13 3.1927483e-13 9.619541e-10 8.672923e-15 1.0 5.826108e-13 3.3236675e-15 1.0131129e-14 3.275266e-12
live_test/github_java/sort_function/6/111.java,0.061782854938870285,0.2071218783583933,528,350,845,0.41420118343195267,6,6,2.4240744e-06 2.983358e-06 2.7038277e-06 6.174758e-07 2.5378706e-06 0.99997675 1.8986655e-07 4.146284e-07 2.3920308e-07 1.1029601e-05
live_test/github_java/sort_function/6/64.java,0.13213576605018146,0.22528040962991874,377,359,379,0.9472295514511874,6,6,0.09127725 0.23682737 0.00044084637 0.00048412866 0.00081511843 0.42473912 0.0017137534 0.0005853766 0.00016428756 0.2429528
live_test/github_java/sort_function/6/30.java,0.03457834804891201,0.17887429705265193,155,107,661,0.16187594553706505,6,6,6.997475e-05 7.2545487e-07 1.3680844e-06 3.8663813e-07 5.76715e-06 0.99989986 2.048359e-06 4.890536e-08 4.8201414e-06 1.4944289e-05
live_test/github_java/sort_function/6/102.java,0.05440974917433811,0.1952208746563879,1130,513,1261,0.40681998413957177,6,6,9.007298e-07 1.7328796e-07 3.5653513e-06 1.0447716e-09 8.480813e-08 0.9999949 6.8149366e-09 1.656596e-08 5.7070753e-09 4.209699e-07
live_test/github_java/sort_function/6/69.java,0.030809915642938657,0.18981088296721782,106,60,507,0.11834319526627218,6,6,7.699998e-05 1.6531563e-06 3.7596878e-06 1.1416699e-06 1.6605456e-05 0.99986565 7.64551e-06 3.4724454e-07 3.7808913e-06 2.2387063e-05
live_test/github_java/sort_function/6/26.java,0.0673807417873689,0.15650884122860773,402,377,635,0.5937007874015748,6,6,1.1098498e-05 0.021260241 1.9287293e-06 1.4630402e-07 5.669399e-07 0.9479557 2.6282926e-06 4.2848367e-07 3.8939115e-06 0.030763378
live_test/github_java/sort_function/6/13.java,0.03377948679100842,0.2045623160470912,299,158,2526,0.0625494853523357,6,6,7.967882e-09 6.0836725e-10 8.0235274e-10 0.46780688 1.0121475e-08 0.5321927 1.0992352e-12 4.4160853e-07 1.6909251e-14 2.7554863e-09
live_test/github_java/sort_function/6/96.java,0.1535869790369812,0.1515710614824255,640,438,645,0.6790697674418604,6,6,2.1713409e-07 1.400793e-08 2.966363e-07 1.8849793e-09 9.807397e-08 0.9999988 3.9173823e-08 3.1927143e-09 1.3319347e-09 5.50042e-07
live_test/github_java/sort_function/6/29.java,0.06942238725371448,0.20942753157888747,502,350,707,0.49504950495049505,6,6,1.2768408e-05 8.300297e-05 5.2630847e-05 1.1548899e-05 1.6060918e-05 0.99964046 2.0923408e-05 7.929331e-06 4.8656243e-06 0.00014980297
live_test/github_java/sort_function/6/16.java,0.07709558810914187,0.2126687488934707,515,371,621,0.5974235104669887,6,6,0.0007924831 2.3821984e-05 1.5620843e-05 2.2205293e-05 0.000113716305 0.9987796 7.2643496e-05 2.3243165e-06 2.8822513e-05 0.0001488725
live_test/github_java/sort_function/6/50.java,0.09555439025353978,0.20219804820283313,569,442,670,0.6597014925373135,6,6,0.00050812203 9.751943e-05 5.0328264e-05 1.1219509e-05 0.00011272863 0.99837565 2.431461e-05 2.628912e-06 1.1597047e-05 0.0008059679
live_test/github_java/sort_function/6/104.java,nan,0.3676912910614021,None,1,27,0.037037037037037035,6,1,0.89140606 0.0006202289 0.00051020796 0.064826585 0.0064864806 0.00065601844 0.029707426 0.00075111137 0.0007135649 0.004322426
live_test/github_java/sort_function/6/97.java,0.16090475493362325,0.12452691820248787,669,474,674,0.7032640949554896,6,6,2.8345736e-08 2.9763798e-09 3.3082355e-09 2.454338e-10 3.0255626e-10 0.9999912 5.214302e-09 8.175266e-11 7.238009e-11 8.78216e-06
live_test/github_java/sort_function/6/117.java,0.014362733440509885,0.1989881114999414,448,74,2063,0.03587009209888512,6,6,4.586734e-12 3.1350368e-08 7.525194e-09 6.472934e-05 1.5147429e-10 0.99993527 8.151325e-12 2.5937055e-10 9.968067e-12 3.8542126e-08
live_test/github_java/sort_function/7/52.java,0.1757649374642095,0.13677828506655526,267,245,269,0.9107806691449815,7,7,0.00019242059 7.475771e-08 2.1941813e-07 2.9619767e-07 3.7170614e-07 9.624227e-07 0.9998037 5.9846184e-07 5.8093326e-07 6.95962e-07
live_test/github_java/sort_function/7/106.java,0.1840709689562464,0.16035712156516357,227,205,229,0.8951965065502183,7,7,1.7532285e-07 1.3333191e-09 2.1402706e-09 2.5251907e-09 1.4287683e-09 1.6492872e-06 0.9999982 2.1629731e-09 1.229279e-09 7.3996853e-09
live_test/github_java/sort_function/7/91.java,0.1792853709619472,0.08863095571418703,349,242,354,0.6836158192090396,7,7,0.052006632 4.7451456e-07 4.1682125e-07 3.5888812e-07 4.9437066e-08 0.00019868863 0.9477925 1.798682e-07 5.7810798e-08 6.860669e-07
live_test/github_java/sort_function/7/132.java,0.1035413301247165,0.2377285953198467,227,209,229,0.9126637554585153,7,7,0.17027506 4.260598e-05 0.000110110486 2.8734037e-05 0.00027915477 0.013061588 0.80349714 5.2187508e-05 0.0076893126 0.004964063
live_test/github_java/sort_function/7/15.java,0.19296089239849284,0.14255051911137379,267,245,269,0.9107806691449815,7,7,0.00018993243 4.4033164e-09 2.737311e-09 3.28436e-09 4.906886e-10 1.4325201e-05 0.99979573 6.33797e-09 4.4862153e-10 1.7374536e-09
live_test/github_java/sort_function/7/131.java,0.17880523381573352,0.21247415447688453,386,376,388,0.9690721649484536,7,7,0.00054035813 2.3929406e-06 2.5698185e-07 7.719616e-06 9.665757e-08 0.00022160588 0.99921906 1.9868864e-06 5.063182e-07 6.0389248e-06
live_test/github_java/sort_function/7/22.java,0.11121759198034628,0.1453094528990705,244,224,336,0.6666666666666666,7,9,0.0001052059 2.5878722e-05 4.350314e-05 2.1297368e-05 0.0017064263 3.5768193e-05 0.005351146 0.0001175571 0.9924711 0.00012211048
live_test/github_java/sort_function/7/40.java,0.15095579325911793,0.19134221387829123,277,248,279,0.8888888888888888,7,6,0.042108994 0.017030688 0.1063133 0.0033881012 0.36557445 0.38175386 0.008206328 0.022179745 0.0060389275 0.047405668
live_test/github_java/sort_function/7/18.java,0.16032451078931026,0.12785592650660832,305,283,307,0.9218241042345277,7,7,0.00050172344 4.1633677e-07 5.418768e-07 1.5676628e-06 3.563164e-06 5.813021e-06 0.9994634 1.1632195e-06 1.1240289e-06 2.0625563e-05
live_test/github_java/sort_function/7/87.java,0.15631528996521113,0.1898780443847654,341,331,343,0.9650145772594753,7,7,0.15635106 0.00047914783 0.00090427237 4.218538e-05 0.0013003626 0.0019889048 0.4622813 0.0007866699 0.37428218 0.0015839968
live_test/github_java/sort_function/7/111.java,0.1269749827735188,0.14925645491845826,258,235,402,0.5845771144278606,7,2,0.19191012 0.57491976 0.009445364 0.002202702 0.0046456074 0.02479098 0.16793676 0.017836405 0.0021815966 0.0041307835
live_test/github_java/sort_function/7/33.java,0.16115628964765316,0.171658263445257,256,236,258,0.9147286821705426,7,7,0.00011061513 6.3824416e-07 3.897975e-07 5.7934886e-07 5.2515253e-07 1.5060315e-05 0.9998679 2.4124163e-06 5.0625425e-07 1.3918601e-06
live_test/github_java/sort_function/7/64.java,0.14208873849560985,0.2233586063527418,288,275,290,0.9482758620689655,7,1,0.58434045 0.0009180699 0.0016212951 0.00020792393 0.0010352032 0.012857745 0.39426565 0.00062015804 0.0019947558 0.0021387467
live_test/github_java/sort_function/7/71.java,0.16108886393750035,0.15128065606963964,296,259,298,0.8691275167785235,7,7,0.01334066 0.0039380966 0.0539535 0.0011045766 0.0015434447 0.0124516515 0.4726343 0.0046921093 0.0049851737 0.4313565
live_test/github_java/sort_function/7/32.java,0.21536591509805825,0.08072662240533365,314,253,319,0.7931034482758621,7,7,0.00025947133 2.6445344e-08 5.8663055e-08 1.6291409e-07 1.703874e-08 3.6786224e-07 0.9997398 5.3563184e-08 3.1752332e-08 1.0505581e-07
live_test/github_java/sort_function/7/75.java,0.10804541129811886,0.1735139732998241,74,49,388,0.12628865979381443,7,1,0.6844639 0.0029763898 0.00045248604 0.0033739768 0.0018954147 0.00097401266 0.30165568 0.0017489743 0.0011126555 0.0013464532
live_test/github_java/sort_function/7/53.java,0.1414088905162314,0.15065004667874876,229,207,372,0.5564516129032258,7,7,1.2291004e-05 2.5440181e-06 1.1055965e-06 1.6097692e-06 8.172218e-07 1.5059124e-05 0.9999577 6.3313337e-06 1.4011122e-06 1.1753726e-06
live_test/github_java/sort_function/7/85.java,0.19146579068406064,0.11427947717214769,408,386,410,0.9414634146341463,7,7,5.721496e-09 1.4455719e-10 2.3094887e-10 8.682321e-06 1.6524795e-10 5.037044e-09 0.9999913 1.3270306e-09 9.327321e-10 8.367578e-10
live_test/github_java/sort_function/7/21.java,0.17625065476682888,0.16097350536754948,226,204,228,0.8947368421052632,7,7,5.0298536e-07 5.089207e-09 5.6310254e-09 9.789741e-09 4.356825e-09 1.5691073e-06 0.999998 9.965856e-09 4.455808e-09 1.9741487e-08
live_test/github_java/sort_function/7/90.java,0.1396078921654006,0.15072721589130503,226,204,369,0.5528455284552846,7,7,1.4859004e-05 2.919526e-06 1.2772759e-06 1.8605765e-06 9.768626e-07 1.5241871e-05 0.9999521 7.744023e-06 1.6847345e-06 1.3368832e-06
live_test/github_java/sort_function/7/16.java,nan,0.22342684068854873,None,1,275,0.0036363636363636364,7,7,1.2286446e-05 6.586566e-06 1.4131205e-05 9.827357e-06 7.6237807e-06 0.0001329358 0.9997651 2.163711e-05 2.1338835e-06 2.7620286e-05
live_test/github_java/sort_function/7/104.java,0.18840712099197401,0.11677530909690864,276,230,278,0.8273381294964028,7,7,0.0016669031 1.42128735e-08 3.3947463e-09 1.6696903e-09 8.3407753e-10 9.34808e-06 0.99832374 8.978167e-09 1.2493816e-09 2.1501123e-09
live_test/github_java/sort_function/7/103.java,0.15105566507314666,0.1416819790478155,236,214,379,0.5646437994722955,7,7,0.00022767397 6.912841e-05 5.6817888e-05 6.585574e-05 5.067232e-05 0.00018786157 0.9987993 0.0003480169 0.00015354472 4.1099218e-05
live_test/github_java/sort_function/8/52.java,0.021395248613254994,0.1983394772009551,70,34,740,0.04594594594594595,8,2,8.046685e-10 0.86377144 1.042227e-06 0.05064553 3.0500544e-07 7.055737e-08 1.8621426e-08 0.085581005 2.0713732e-07 2.6771505e-07
live_test/github_java/sort_function/8/6.java,0.02487037469814415,0.2210929437291241,69,47,832,0.056490384615384616,8,8,6.621933e-11 2.89112e-08 1.2627248e-06 1.1254908e-09 4.711032e-10 1.8838469e-09 5.382251e-10 0.9999987 1.0654393e-08 3.392933e-09
live_test/github_java/sort_function/8/35.java,0.12923349756742497,0.14785680754358235,380,89,382,0.23298429319371727,8,8,4.365202e-08 5.3222197e-06 1.7410011e-07 1.2140859e-07 6.5019926e-06 2.8864497e-08 2.496666e-08 0.9985852 0.0014025151 3.5175475e-08
live_test/github_java/sort_function/8/18.java,0.1291761109276589,0.14840989141560354,380,89,382,0.23298429319371727,8,8,3.1340637e-08 3.3970437e-06 1.2181104e-07 8.3864535e-08 1.2083659e-05 2.1706086e-08 1.4589936e-08 0.9995086 0.0004754788 2.6782281e-08
live_test/github_java/sort_function/8/67.java,0.030081073361800888,0.2308216813362562,89,50,1001,0.04995004995004995,8,8,3.8961075e-22 9.629921e-12 2.6718097e-18 2.937961e-17 3.2676277e-20 2.8548662e-18 8.558103e-20 1.0 7.785196e-21 2.6716541e-20
live_test/github_java/sort_function/8/34.java,0.1265486037916702,0.14429963503301252,382,94,384,0.24479166666666666,8,8,3.4231565e-08 7.915575e-06 1.5672374e-07 5.058518e-08 6.5885038e-06 2.1601933e-08 1.707205e-08 0.9995453 0.00043983723 2.8719235e-08
live_test/github_java/sort_function/8/3.java,nan,0.19334271334064881,None,1,695,0.0014388489208633094,8,8,5.4186744e-06 6.8640556e-06 2.0448964e-07 0.010836998 9.902681e-07 3.3276206e-06 1.3636303e-06 0.9891432 1.3141867e-07 1.5426014e-06
live_test/github_java/sort_function/8/55.java,0.0377536935658988,0.20307278039316765,217,79,593,0.13322091062394603,8,8,1.584671e-08 6.8193276e-06 6.8013684e-08 5.2477272e-08 1.1787652e-07 1.793566e-08 7.624752e-10 0.9999927 1.7841174e-07 2.8024454e-09
live_test/github_java/sort_function/8/42.java,nan,0.19819277987937636,None,1,340,0.0029411764705882353,8,8,1.1783458e-09 4.7576297e-08 3.2599107e-06 6.407643e-10 9.697737e-08 3.4316894e-09 5.52084e-09 0.9999964 2.0361175e-07 3.0536984e-09
live_test/github_java/sort_function/8/102.java,0.170400412649584,0.1411749458723398,351,315,353,0.8923512747875354,8,8,6.2042116e-10 3.8941272e-09 1.579112e-09 1.5645207e-09 1.00559e-09 5.266963e-10 1.7236403e-09 1.0 1.8011406e-09 9.695412e-10
live_test/github_java/sort_function/8/26.java,0.09532179957686036,0.17958341724274585,339,305,941,0.3241232731137088,8,8,2.8863367e-26 8.075669e-15 4.3795155e-19 5.514815e-25 1.1898041e-25 1.0830656e-23 6.354688e-24 1.0 2.9817132e-24 3.2077444e-25
live_test/github_java/sort_function/8/49.java,0.02583108616947935,0.20355352192396,314,30,946,0.03171247357293869,8,8,1.2526562e-21 1.255293e-08 2.7151997e-18 1.4783835e-15 2.7824624e-19 9.768335e-19 4.247491e-20 1.0 1.1389636e-16 3.5979846e-20
live_test/github_java/sort_function/8/32.java,0.10511007751601381,0.1891389479451914,121,85,428,0.1985981308411215,8,8,1.46486e-07 0.0031451324 2.399628e-07 2.9385131e-07 1.9576408e-08 2.1828505e-06 1.035627e-06 0.9968509 9.182508e-09 7.4627955e-08
live_test/github_java/sort_function/8/92.java,0.07250792588725867,0.2063869050435591,169,142,614,0.23127035830618892,8,8,1.8804446e-06 5.2295986e-06 3.4602936e-06 7.960729e-06 1.7348681e-06 1.0886376e-06 3.4883658e-07 0.9999777 4.7195834e-07 8.538725e-08
live_test/github_java/sort_function/8/76.java,0.05475062173183787,0.1950001399724899,417,391,814,0.48034398034398035,8,8,2.902136e-09 0.021166911 8.5625325e-06 9.501393e-09 1.04563426e-07 2.02618e-07 1.3273935e-08 0.97882414 9.613745e-08 5.848139e-08
live_test/github_java/sort_function/8/77.java,0.03889250547642574,0.20176975640063782,52,30,455,0.06593406593406594,8,8,2.1436808e-09 2.1467813e-06 6.6404873e-09 1.4590103e-06 6.860188e-08 6.5802954e-09 2.0081823e-09 0.9999957 5.85674e-07 6.9394174e-10
live_test/github_java/sort_function/8/120.java,0.027652761236486387,0.21091052751336054,76,54,452,0.11946902654867257,8,8,8.231588e-07 7.456192e-05 7.2640876e-07 2.2212469e-06 5.5389904e-07 4.208863e-06 1.9616948e-06 0.9999112 9.913173e-07 2.7533438e-06
live_test/github_java/sort_function/8/21.java,0.18351846506621686,0.14096472072115945,164,128,219,0.5844748858447488,8,5,1.948657e-06 2.7636333e-05 6.6431016e-06 0.00013465631 0.92134213 1.5421557e-06 1.6873583e-06 0.07273636 0.005737785 9.523312e-06
live_test/github_java/sort_function/8/121.java,0.12907602610360971,0.14960316913218802,384,89,386,0.23056994818652848,8,8,1.0508799e-07 8.479412e-06 3.7941572e-07 3.1814977e-07 8.993257e-06 6.6191376e-08 6.387028e-08 0.9971396 0.0028419911 7.3698864e-08
live_test/github_java/sort_function/8/39.java,0.029148992291951854,0.24118665651919946,64,42,494,0.08502024291497975,8,8,1.6424088e-12 4.5644294e-11 2.3512615e-11 1.621341e-11 1.8054794e-11 1.1695172e-12 2.5147662e-12 1.0 1.0075972e-11 3.5581762e-13
live_test/github_java/sort_function/9/106.java,nan,0.2083928357765422,None,1,325,0.003076923076923077,9,5,0.0376575 7.493392e-05 0.00038035752 0.00016027883 0.941927 0.0009715957 0.0005391079 0.000102526414 0.015464205 0.0027224321
live_test/github_java/sort_function/9/88.java,0.15375283380716692,0.1311722544195661,226,204,228,0.8947368421052632,9,9,0.0012945249 1.7655422e-05 3.278209e-05 1.952594e-06 0.0028753984 1.0178562e-05 0.00097304647 4.065027e-05 0.9947448 9.030373e-06
live_test/github_java/sort_function/9/45.java,0.10270600378551079,0.16900833468151097,111,79,340,0.2323529411764706,9,9,7.3490094e-07 2.131682e-06 2.8409459e-06 5.766296e-07 5.1530483e-06 5.777966e-07 6.5955993e-07 7.59608e-05 0.9999106 7.4084005e-07
live_test/github_java/sort_function/9/47.java,0.12918245921219657,0.15397478164264933,206,188,208,0.9038461538461539,9,9,4.910136e-05 1.8839211e-06 4.05366e-06 1.1929234e-06 0.0008547226 1.8868573e-06 0.00012025653 1.462852e-05 0.9989071 4.509259e-05
live_test/github_java/sort_function/9/58.java,0.1131187501957211,0.20142495917483194,296,274,298,0.9194630872483222,9,9,0.034058593 0.0024029568 0.0016429946 0.00025653862 0.013514867 0.0015619816 0.0017495075 0.0024233838 0.91851586 0.023873307
live_test/github_java/sort_function/9/34.java,0.14396833017307295,0.1738863972231242,212,183,214,0.8551401869158879,9,9,0.000121205114 5.279443e-05 0.00016213514 3.4885818e-06 0.0019833082 4.1237054e-05 0.00013525947 0.00015460644 0.99728763 5.8375997e-05
live_test/github_java/sort_function/9/3.java,0.1583244346671996,0.16234299827888896,208,186,210,0.8857142857142857,9,7,0.34100106 0.00016167892 0.0005254178 0.0005246079 0.19675754 0.0008954367 0.36364254 0.004365656 0.09034728 0.0017787585
live_test/github_java/sort_function/9/8.java,0.1436418440844029,0.167712612611858,212,176,300,0.5866666666666667,9,5,0.0003057283 0.00047739397 0.002247116 0.0016460615 0.55791384 0.00021042889 0.0021226355 0.0033818665 0.37113574 0.06055927
live_test/github_java/sort_function/9/7.java,0.12821679843391887,0.15442360472849959,209,189,211,0.8957345971563981,9,5,0.012865929 0.00011033006 0.00029277286 8.7290166e-05 0.9181879 9.124823e-05 0.00073739985 0.0003118974 0.06640958 0.00090552337
live_test/github_java/sort_function/9/36.java,0.10832357117000226,0.1916225308127127,234,209,236,0.885593220338983,9,9,0.1661612 0.002665244 0.003839771 0.00043241362 0.278609 0.003663563 0.0021441404 0.0029000647 0.5307573 0.008827263
live_test/github_java/sort_function/9/102.java,nan,0.17729559212297585,None,1,274,0.0036496350364963502,9,9,1.6002075e-05 4.174861e-06 4.1273556e-06 5.279127e-07 1.1817784e-05 4.8894417e-06 4.9184046e-06 8.0731825e-06 0.99994206 3.4473906e-06
live_test/github_java/sort_function/9/56.java,0.15432705462450608,0.1561265255716165,247,222,249,0.891566265060241,9,1,0.99274844 0.00015352879 0.00025797763 3.1532916e-05 0.00024234457 0.0018588771 0.004312765 0.00016680323 2.7663356e-05 0.000200049
live_test/github_java/sort_function/9/83_function.java,0.13409957447620743,0.14023482018779673,196,174,198,0.8787878787878788,9,9,0.0005254035 4.1720755e-06 7.921203e-06 3.0238484e-06 0.0112114195 2.578421e-06 0.0001505607 5.473329e-05 0.98797965 6.0529426e-05
live_test/github_java/sort_function/9/48.java,0.1404955862369194,0.13994888159537178,195,173,197,0.8781725888324873,9,9,0.0002663321 5.3069707e-06 1.0112061e-05 3.6460817e-06 0.007550302 3.948352e-06 0.00014816674 2.6078365e-05 0.99178255 0.00020357818
live_test/github_java/sort_function/9/90.java,0.1315937495817323,0.1403134864362341,205,183,207,0.8840579710144928,9,9,0.00018284729 2.4972103e-06 4.648664e-06 1.8320194e-06 0.002956603 1.5659351e-06 0.00014291833 2.1881313e-05 0.9966372 4.8018006e-05
live_test/github_java/sort_function/9/9.java,0.12369538144126793,0.17021511294159505,211,186,213,0.8732394366197183,9,9,4.4152155e-05 3.3132454e-07 9.455766e-07 2.7587242e-07 0.00030321395 3.8317754e-07 0.00077834626 1.2470463e-06 0.9988662 4.907447e-06
live_test/github_java/sort_function/9/62.java,0.11565597316821977,0.18861009932888254,220,197,222,0.8873873873873874,9,9,0.02078896 1.9172126e-05 2.6086973e-05 1.7852262e-05 7.730805e-05 3.4568857e-05 0.009050104 4.285967e-05 0.9696269 0.00031611256
live_test/github_java/sort_function/9/110.java,0.1374372261443612,0.1778962348725804,300,280,302,0.9271523178807947,9,9,5.3794083e-06 1.1937806e-06 1.5561478e-06 1.9667407e-06 0.00020218545 3.0126519e-06 3.359092e-05 3.332152e-06 0.9997421 5.7086513e-06
live_test/github_java/sort_function/10/84.java,0.14293857053440606,0.17964598468525286,444,422,446,0.9461883408071748,10,10,0.00028209866 0.00039632202 0.00023463316 4.8235623e-05 0.00018144761 0.011010682 0.00020916504 0.0001597007 0.00015741636 0.9873203
live_test/github_java/sort_function/10/95.java,0.13470940057017428,0.23641712606363005,490,468,492,0.9512195121951219,10,10,0.0003934858 0.00054933 0.0004094091 4.6128815e-05 0.00024494005 0.0077469614 0.00030645815 0.00015046232 0.0004573066 0.98969555
live_test/github_java/sort_function/10/10.java,0.15536004790905808,0.2033497897603954,397,375,399,0.9398496240601504,10,10,3.6239257e-08 5.5429375e-08 0.00029463717 1.7857994e-09 1.1737343e-07 9.454481e-08 1.7928171e-08 1.2646276e-08 9.119936e-08 0.9997049
live_test/github_java/sort_function/10/15.java,0.0552058715752468,0.19714559546826244,281,259,401,0.6458852867830424,10,10,0.0026286743 3.875995e-05 2.8357737e-05 3.2142245e-06 0.00031441508 0.004057099 5.5504814e-05 3.7389775e-06 0.017271547 0.97559863
live_test/github_java/sort_function/10/40.java,0.07739461640797089,0.31371421527752247,269,240,271,0.8856088560885609,10,10,0.0003463975 0.0001341656 0.00016338054 2.2372218e-05 0.00023466475 0.0101043 0.00022438104 2.7550781e-05 0.0001032167 0.9886396
live_test/github_java/sort_function/10/24.java,0.17892002582352404,0.13448474851471937,657,632,659,0.9590288315629742,10,10,1.4551982e-09 1.9554625e-09 1.09069855e-08 5.541692e-10 2.7111187e-09 5.672704e-08 2.0914845e-09 5.76766e-10 2.1087436e-10 0.9999999
live_test/github_java/sort_function/10/12.java,0.11443098514301943,0.22749914251928086,298,276,300,0.92,10,10,0.0012932855 0.00022727532 0.0001684127 4.700399e-05 0.0037747435 0.00042985784 0.00014357523 4.894657e-05 0.0007367162 0.99313015
live_test/github_java/sort_function/10/54.java,0.14203963047184318,0.23010547812537377,247,209,249,0.8393574297188755,10,10,3.5399435e-06 3.4683595e-05 0.001615853 2.5098427e-07 2.621614e-06 0.005145509 5.7300917e-06 3.251674e-06 2.5474872e-06 0.9931859
live_test/github_java/sort_function/10/111.java,0.04010906537865402,0.24021418738274772,518,348,1091,0.31897341888175984,10,6,4.1901835e-06 2.7514009e-08 2.6087642e-07 2.0336568e-08 1.3744902e-07 0.999995 3.3608323e-09 4.468806e-10 1.1304824e-09 3.0755996e-07
live_test/github_java/sort_function/10/19.java,0.12363053583864905,0.18800452076204258,331,308,453,0.6799116997792495,10,10,1.3250639e-06 1.1062458e-06 0.00039591524 8.297472e-09 1.3750524e-06 1.8198192e-05 4.1303494e-07 1.2732767e-07 9.159387e-07 0.99958056
live_test/github_java/sort_function/10/102.java,0.07875099839976639,0.2081281073069312,307,285,398,0.7160804020100503,10,10,3.3357019e-06 1.814825e-06 3.2546416e-06 1.4623578e-07 3.2923188e-06 3.6999365e-05 2.1473456e-06 1.7947451e-07 0.00017288372 0.99977595
live_test/github_java/sort_function/10/74.java,0.09227456932054381,0.15795980881304422,421,372,887,0.41939120631341603,10,6,0.00026246466 6.590961e-07 8.1161255e-07 3.6916575e-08 1.2901516e-07 0.99973077 2.7582237e-06 5.7699395e-07 7.270414e-07 1.0434379e-06
live_test/github_java/sort_function/10/56.java,0.10563681792468262,0.23334423367159662,351,329,353,0.9320113314447592,10,10,3.079283e-05 7.284576e-06 5.317767e-06 1.6036586e-06 0.00034368417 1.4596014e-05 4.265015e-06 1.6143246e-06 1.15808925e-05 0.99957925
live_test/github_java/sort_function/10/38.java,0.15548203998400031,0.14998511653164617,595,570,597,0.9547738693467337,10,10,1.9879571e-09 5.7371357e-09 2.5276306e-06 3.5462544e-10 6.2351138e-09 8.823433e-08 3.5391206e-09 1.1993232e-09 5.8332765e-09 0.9999974
live_test/github_java/sort_function/10/32.java,0.13005693520677084,0.18742345543269737,298,273,300,0.91,10,9,0.0023394243 0.00032120812 0.00018167723 6.0486e-06 0.0006945119 0.00030398095 0.00018930326 8.326805e-05 0.9922174 0.003663166
live_test/github_java/sort_function/10/2.java,0.07617109311210182,0.3154336364536944,235,206,237,0.869198312236287,10,10,0.0021923059 0.0005860327 0.001215813 0.00019088863 0.0018869835 0.050794136 0.0020476852 0.00019489133 0.0009069747 0.9399843
live_test/github_java/sort_function/10/29.java,0.08467073091155027,0.2827880673722482,433,397,435,0.9126436781609195,10,10,0.0050566457 0.21497932 0.006915512 0.0023914075 0.010269414 0.013180864 0.006759168 0.012301785 0.0071132625 0.7210326
live_test/github_java/sort_function/10/103.java,nan,0.1855650667980627,None,1,625,0.0016,10,6,0.00064153364 6.4573857e-07 5.10345e-07 1.2318178e-07 1.3195571e-06 0.9993387 2.6294296e-07 3.501712e-08 2.4563064e-08 1.6881346e-05
live_test/github_java/sort_function/10/110.java,0.15353682946170702,0.18606565839996825,689,657,691,0.9507959479015919,10,10,5.330863e-05 0.00022350026 0.0004014035 0.00019811395 0.00017708878 0.020402767 0.00024683558 0.00014437652 0.00057348155 0.97757906
